# step res_l2 res_l2_check diff
2621 4.833625e-08 4.833625e-08 0.000000e+00
2622 4.827557e-08 4.827557e-08 0.000000e+00
2623 4.821496e-08 4.821496e-08 0.000000e+00
2624 4.815443e-08 4.815443e-08 0.000000e+00
2625 4.797330e-08 4.797330e-08 0.000000e+00
2626 4.791307e-08 4.791307e-08 0.000000e+00
2627 4.785292e-08 4.785292e-08 0.000000e+00
2628 4.779284e-08 4.779284e-08 0.000000e+00
2629 4.773284e-08 4.773284e-08 0.000000e+00
2630 4.755330e-08 4.755330e-08 0.000000e+00
2631 4.749360e-08 4.749360e-08 0.000000e+00
2632 4.743398e-08 4.743398e-08 0.000000e+00
2633 4.737443e-08 4.737443e-08 0.000000e+00
2634 4.731495e-08 4.731495e-08 0.000000e+00
2635 4.713698e-08 4.713698e-08 0.000000e+00
2636 4.707780e-08 4.707780e-08 0.000000e+00
2637 4.701870e-08 4.701870e-08 0.000000e+00
2638 4.695967e-08 4.695967e-08 0.000000e+00
2639 4.690071e-08 4.690071e-08 0.000000e+00
2640 4.672430e-08 4.672430e-08 0.000000e+00
2641 4.666564e-08 4.666564e-08 0.000000e+00
2642 4.660706e-08 4.660706e-08 0.000000e+00
2643 4.654855e-08 4.654855e-08 0.000000e+00
2644 4.649011e-08 4.649011e-08 0.000000e+00
2645 4.631524e-08 4.631524e-08 0.000000e+00
2646 4.625709e-08 4.625709e-08 0.000000e+00
2647 4.619902e-08 4.619902e-08 0.000000e+00
2648 4.614102e-08 4.614102e-08 0.000000e+00
2649 4.608309e-08 4.608309e-08 0.000000e+00
2650 4.590976e-08 4.590976e-08 0.000000e+00
2651 4.585212e-08 4.585212e-08 0.000000e+00
2652 4.579456e-08 4.579456e-08 0.000000e+00
2653 4.573706e-08 4.573706e-08 0.000000e+00
2654 4.567964e-08 4.567964e-08 0.000000e+00
2655 4.550783e-08 4.550783e-08 0.000000e+00
2656 4.545069e-08 4.545069e-08 0.000000e+00
2657 4.539363e-08 4.539363e-08 0.000000e+00
2658 4.533664e-08 4.533664e-08 0.000000e+00
2659 4.527972e-08 4.527972e-08 0.000000e+00
2660 4.510941e-08 4.510941e-08 0.000000e+00
2661 4.505278e-08 4.505278e-08 0.000000e+00
2662 4.499622e-08 4.499622e-08 0.000000e+00
2663 4.493973e-08 4.493973e-08 0.000000e+00
2664 4.488331e-08 4.488331e-08 0.000000e+00
2665 4.471449e-08 4.471449e-08 0.000000e+00
2666 4.465835e-08 4.465835e-08 0.000000e+00
2667 4.460228e-08 4.460228e-08 0.000000e+00
2668 4.454629e-08 4.454629e-08 0.000000e+00
2669 4.449036e-08 4.449036e-08 0.000000e+00
2670 4.432302e-08 4.432302e-08 0.000000e+00
2671 4.426737e-08 4.426737e-08 0.000000e+00
2672 4.421180e-08 4.421180e-08 0.000000e+00
2673 4.415629e-08 4.415629e-08 0.000000e+00
2674 4.410086e-08 4.410086e-08 0.000000e+00
2675 4.393498e-08 4.393498e-08 0.000000e+00
2676 4.387982e-08 4.387982e-08 0.000000e+00
2677 4.382473e-08 4.382473e-08 0.000000e+00
2678 4.376971e-08 4.376971e-08 0.000000e+00
2679 4.371476e-08 4.371476e-08 0.000000e+00
2680 4.355033e-08 4.355033e-08 0.000000e+00
2681 4.349566e-08 4.349566e-08 0.000000e+00
2682 4.344105e-08 4.344105e-08 0.000000e+00
2683 4.338651e-08 4.338651e-08 0.000000e+00
2684 4.333204e-08 4.333204e-08 0.000000e+00
2685 4.316906e-08 4.316906e-08 0.000000e+00
2686 4.311486e-08 4.311486e-08 0.000000e+00
2687 4.306073e-08 4.306073e-08 0.000000e+00
2688 4.300667e-08 4.300667e-08 0.000000e+00
2689 4.295268e-08 4.295268e-08 0.000000e+00
2690 4.279112e-08 4.279112e-08 0.000000e+00
2691 4.273740e-08 4.273740e-08 0.000000e+00
2692 4.268374e-08 4.268374e-08 0.000000e+00
2693 4.263015e-08 4.263015e-08 0.000000e+00
2694 4.257663e-08 4.257663e-08 0.000000e+00
2695 4.241649e-08 4.241649e-08 0.000000e+00
2696 4.236324e-08 4.236324e-08 0.000000e+00
2697 4.231005e-08 4.231005e-08 0.000000e+00
2698 4.225693e-08 4.225693e-08 0.000000e+00
2699 4.220388e-08 4.220388e-08 0.000000e+00
2700 4.204514e-08 4.204514e-08 0.000000e+00
2701 4.199235e-08 4.199235e-08 0.000000e+00
2702 4.193963e-08 4.193963e-08 0.000000e+00
2703 4.188698e-08 4.188698e-08 0.000000e+00
2704 4.183439e-08 4.183439e-08 0.000000e+00
2705 4.167704e-08 4.167704e-08 0.000000e+00
2706 4.162472e-08 4.162472e-08 0.000000e+00
2707 4.157246e-08 4.157246e-08 0.000000e+00
2708 4.152027e-08 4.152027e-08 0.000000e+00
2709 4.146814e-08 4.146814e-08 0.000000e+00
2710 4.131216e-08 4.131216e-08 0.000000e+00
2711 4.126030e-08 4.126030e-08 0.000000e+00
2712 4.120850e-08 4.120850e-08 0.000000e+00
2713 4.115676e-08 4.115676e-08 0.000000e+00
2714 4.110509e-08 4.110509e-08 0.000000e+00
2715 4.095048e-08 4.095048e-08 0.000000e+00
2716 4.089907e-08 4.089907e-08 0.000000e+00
2717 4.084773e-08 4.084773e-08 0.000000e+00
2718 4.079644e-08 4.079644e-08 0.000000e+00
2719 4.074523e-08 4.074523e-08 0.000000e+00
2720 4.059197e-08 4.059197e-08 0.000000e+00
2721 4.054101e-08 4.054101e-08 0.000000e+00
2722 4.049011e-08 4.049011e-08 0.000000e+00
2723 4.043928e-08 4.043928e-08 0.000000e+00
2724 4.038851e-08 4.038851e-08 0.000000e+00
2725 4.023659e-08 4.023659e-08 0.000000e+00
2726 4.018608e-08 4.018608e-08 0.000000e+00
2727 4.013563e-08 4.013563e-08 0.000000e+00
2728 4.008524e-08 4.008524e-08 0.000000e+00
2729 4.003491e-08 4.003491e-08 0.000000e+00
2730 3.988433e-08 3.988433e-08 0.000000e+00
2731 3.983425e-08 3.983425e-08 0.000000e+00
2732 3.978424e-08 3.978424e-08 0.000000e+00
2733 3.973430e-08 3.973430e-08 0.000000e+00
2734 3.968441e-08 3.968441e-08 0.000000e+00
2735 3.953515e-08 3.953515e-08 0.000000e+00
2736 3.948551e-08 3.948551e-08 0.000000e+00
2737 3.943594e-08 3.943594e-08 0.000000e+00
2738 3.938643e-08 3.938643e-08 0.000000e+00
2739 3.933698e-08 3.933698e-08 0.000000e+00
2740 3.918902e-08 3.918902e-08 0.000000e+00
2741 3.913982e-08 3.913982e-08 0.000000e+00
2742 3.909068e-08 3.909068e-08 0.000000e+00
2743 3.904161e-08 3.904161e-08 0.000000e+00
2744 3.899259e-08 3.899259e-08 0.000000e+00
2745 3.884593e-08 3.884593e-08 0.000000e+00
2746 3.879716e-08 3.879716e-08 0.000000e+00
2747 3.874845e-08 3.874845e-08 0.000000e+00
2748 3.869980e-08 3.869980e-08 0.000000e+00
2749 3.865122e-08 3.865122e-08 0.000000e+00
2750 3.850584e-08 3.850584e-08 0.000000e+00
2751 3.845750e-08 3.845750e-08 0.000000e+00
2752 3.840921e-08 3.840921e-08 0.000000e+00
2753 3.836099e-08 3.836099e-08 0.000000e+00
2754 3.831283e-08 3.831283e-08 0.000000e+00
2755 3.816873e-08 3.816873e-08 0.000000e+00
2756 3.812081e-08 3.812081e-08 0.000000e+00
2757 3.807295e-08 3.807295e-08 0.000000e+00
2758 3.802515e-08 3.802515e-08 0.000000e+00
2759 3.797741e-08 3.797741e-08 0.000000e+00
2760 3.783457e-08 3.783457e-08 0.000000e+00
2761 3.778707e-08 3.778707e-08 0.000000e+00
2762 3.773963e-08 3.773963e-08 0.000000e+00
2763 3.769225e-08 3.769225e-08 0.000000e+00
2764 3.764493e-08 3.764493e-08 0.000000e+00
2765 3.750333e-08 3.750333e-08 0.000000e+00
2766 3.745625e-08 3.745625e-08 0.000000e+00
2767 3.740922e-08 3.740922e-08 0.000000e+00
2768 3.736226e-08 3.736226e-08 0.000000e+00
2769 3.731535e-08 3.731535e-08 0.000000e+00
2770 3.717499e-08 3.717499e-08 0.000000e+00
2771 3.712832e-08 3.712832e-08 0.000000e+00
2772 3.708171e-08 3.708171e-08 0.000000e+00
2773 3.703516e-08 3.703516e-08 0.000000e+00
2774 3.698866e-08 3.698866e-08 0.000000e+00
2775 3.684953e-08 3.684953e-08 0.000000e+00
2776 3.680327e-08 3.680327e-08 0.000000e+00
2777 3.675707e-08 3.675707e-08 0.000000e+00
2778 3.671092e-08 3.671092e-08 0.000000e+00
2779 3.666483e-08 3.666483e-08 0.000000e+00
2780 3.652692e-08 3.652692e-08 0.000000e+00
2781 3.648106e-08 3.648106e-08 0.000000e+00
2782 3.643526e-08 3.643526e-08 0.000000e+00
2783 3.638952e-08 3.638952e-08 0.000000e+00
2784 3.634384e-08 3.634384e-08 0.000000e+00
2785 3.620713e-08 3.620713e-08 0.000000e+00
2786 3.616168e-08 3.616168e-08 0.000000e+00
2787 3.611628e-08 3.611628e-08 0.000000e+00
2788 3.607094e-08 3.607094e-08 0.000000e+00
2789 3.602565e-08 3.602565e-08 0.000000e+00
2790 3.589015e-08 3.589015e-08 0.000000e+00
2791 3.584509e-08 3.584509e-08 0.000000e+00
2792 3.580009e-08 3.580009e-08 0.000000e+00
2793 3.575514e-08 3.575514e-08 0.000000e+00
2794 3.571025e-08 3.571025e-08 0.000000e+00
2795 3.557593e-08 3.557593e-08 0.000000e+00
2796 3.553127e-08 3.553127e-08 0.000000e+00
2797 3.548666e-08 3.548666e-08 0.000000e+00
2798 3.544211e-08 3.544211e-08 0.000000e+00
2799 3.539761e-08 3.539761e-08 0.000000e+00
2800 3.526447e-08 3.526447e-08 0.000000e+00
2801 3.522020e-08 3.522020e-08 0.000000e+00
2802 3.517598e-08 3.517598e-08 0.000000e+00
2803 3.513182e-08 3.513182e-08 0.000000e+00
2804 3.508771e-08 3.508771e-08 0.000000e+00
2805 3.495574e-08 3.495574e-08 0.000000e+00
2806 3.491185e-08 3.491185e-08 0.000000e+00
2807 3.486802e-08 3.486802e-08 0.000000e+00
2808 3.482425e-08 3.482425e-08 0.000000e+00
2809 3.478053e-08 3.478053e-08 0.000000e+00
2810 3.464971e-08 3.464971e-08 0.000000e+00
2811 3.460620e-08 3.460620e-08 0.000000e+00
2812 3.456276e-08 3.456276e-08 0.000000e+00
2813 3.451937e-08 3.451937e-08 0.000000e+00
2814 3.447603e-08 3.447603e-08 0.000000e+00
2815 3.434635e-08 3.434635e-08 0.000000e+00
2816 3.430323e-08 3.430323e-08 0.000000e+00
2817 3.426017e-08 3.426017e-08 0.000000e+00
2818 3.421715e-08 3.421715e-08 0.000000e+00
2819 3.417420e-08 3.417420e-08 0.000000e+00
2820 3.404566e-08 3.404566e-08 0.000000e+00
2821 3.400291e-08 3.400291e-08 0.000000e+00
2822 3.396022e-08 3.396022e-08 0.000000e+00
2823 3.391759e-08 3.391759e-08 0.000000e+00
2824 3.387501e-08 3.387501e-08 0.000000e+00
2825 3.374759e-08 3.374759e-08 0.000000e+00
2826 3.370522e-08 3.370522e-08 0.000000e+00
2827 3.366291e-08 3.366291e-08 0.000000e+00
2828 3.362065e-08 3.362065e-08 0.000000e+00
2829 3.357844e-08 3.357844e-08 0.000000e+00
2830 3.345214e-08 3.345214e-08 0.000000e+00
2831 3.341014e-08 3.341014e-08 0.000000e+00
2832 3.336819e-08 3.336819e-08 0.000000e+00
2833 3.332630e-08 3.332630e-08 0.000000e+00
2834 3.328446e-08 3.328446e-08 0.000000e+00
2835 3.315927e-08 3.315927e-08 0.000000e+00
2836 3.311764e-08 3.311764e-08 0.000000e+00
2837 3.307606e-08 3.307606e-08 0.000000e+00
2838 3.303454e-08 3.303454e-08 0.000000e+00
2839 3.299306e-08 3.299306e-08 0.000000e+00
2840 3.286896e-08 3.286896e-08 0.000000e+00
2841 3.282770e-08 3.282770e-08 0.000000e+00
2842 3.278649e-08 3.278649e-08 0.000000e+00
2843 3.274532e-08 3.274532e-08 0.000000e+00
2844 3.270421e-08 3.270421e-08 0.000000e+00
2845 3.258120e-08 3.258120e-08 0.000000e+00
2846 3.254030e-08 3.254030e-08 0.000000e+00
2847 3.249944e-08 3.249944e-08 0.000000e+00
2848 3.245864e-08 3.245864e-08 0.000000e+00
2849 3.241789e-08 3.241789e-08 0.000000e+00
2850 3.229596e-08 3.229596e-08 0.000000e+00
2851 3.225541e-08 3.225541e-08 0.000000e+00
2852 3.221492e-08 3.221492e-08 0.000000e+00
2853 3.217447e-08 3.217447e-08 0.000000e+00
2854 3.213408e-08 3.213408e-08 0.000000e+00
2855 3.201321e-08 3.201321e-08 0.000000e+00
2856 3.197302e-08 3.197302e-08 0.000000e+00
2857 3.193288e-08 3.193288e-08 0.000000e+00
2858 3.189279e-08 3.189279e-08 0.000000e+00
2859 3.185275e-08 3.185275e-08 0.000000e+00
2860 3.173294e-08 3.173294e-08 0.000000e+00
2861 3.169310e-08 3.169310e-08 0.000000e+00
2862 3.165331e-08 3.165331e-08 0.000000e+00
2863 3.161357e-08 3.161357e-08 0.000000e+00
2864 3.157389e-08 3.157389e-08 0.000000e+00
2865 3.145513e-08 3.145513e-08 0.000000e+00
2866 3.141563e-08 3.141563e-08 0.000000e+00
2867 3.137619e-08 3.137619e-08 0.000000e+00
2868 3.133680e-08 3.133680e-08 0.000000e+00
2869 3.129746e-08 3.129746e-08 0.000000e+00
2870 3.117974e-08 3.117974e-08 0.000000e+00
2871 3.114060e-08 3.114060e-08 0.000000e+00
2872 3.110150e-08 3.110150e-08 0.000000e+00
2873 3.106245e-08 3.106245e-08 0.000000e+00
2874 3.102346e-08 3.102346e-08 0.000000e+00
2875 3.090677e-08 3.090677e-08 0.000000e+00
2876 3.086797e-08 3.086797e-08 0.000000e+00
2877 3.082921e-08 3.082921e-08 0.000000e+00
2878 3.079051e-08 3.079051e-08 0.000000e+00
2879 3.075185e-08 3.075185e-08 0.000000e+00
2880 3.063618e-08 3.063618e-08 0.000000e+00
2881 3.059772e-08 3.059772e-08 0.000000e+00
2882 3.055931e-08 3.055931e-08 0.000000e+00
2883 3.052094e-08 3.052094e-08 0.000000e+00
2884 3.048262e-08 3.048262e-08 0.000000e+00
2885 3.036797e-08 3.036797e-08 0.000000e+00
2886 3.032984e-08 3.032984e-08 0.000000e+00
2887 3.029177e-08 3.029177e-08 0.000000e+00
2888 3.025374e-08 3.025374e-08 0.000000e+00
2889 3.021575e-08 3.021575e-08 0.000000e+00
2890 3.010210e-08 3.010210e-08 0.000000e+00
2891 3.006431e-08 3.006431e-08 0.000000e+00
2892 3.002657e-08 3.002657e-08 0.000000e+00
2893 2.998887e-08 2.998887e-08 0.000000e+00
2894 2.995122e-08 2.995122e-08 0.000000e+00
2895 2.983856e-08 2.983856e-08 0.000000e+00
2896 2.980110e-08 2.980110e-08 0.000000e+00
2897 2.976369e-08 2.976369e-08 0.000000e+00
2898 2.972632e-08 2.972632e-08 0.000000e+00
2899 2.968900e-08 2.968900e-08 0.000000e+00
2900 2.957733e-08 2.957733e-08 0.000000e+00
2901 2.954020e-08 2.954020e-08 0.000000e+00
2902 2.950311e-08 2.950311e-08 0.000000e+00
2903 2.946607e-08 2.946607e-08 0.000000e+00
2904 2.942908e-08 2.942908e-08 0.000000e+00
2905 2.931839e-08 2.931839e-08 0.000000e+00
2906 2.928158e-08 2.928158e-08 0.000000e+00
2907 2.924482e-08 2.924482e-08 0.000000e+00
2908 2.920810e-08 2.920810e-08 0.000000e+00
2909 2.917143e-08 2.917143e-08 0.000000e+00
2910 2.906171e-08 2.906171e-08 0.000000e+00
2911 2.902522e-08 2.902522e-08 0.000000e+00
2912 2.898878e-08 2.898878e-08 0.000000e+00
2913 2.895239e-08 2.895239e-08 0.000000e+00
2914 2.891604e-08 2.891604e-08 0.000000e+00
2915 2.880728e-08 2.880728e-08 0.000000e+00
2916 2.877111e-08 2.877111e-08 0.000000e+00
2917 2.873499e-08 2.873499e-08 0.000000e+00
2918 2.869892e-08 2.869892e-08 0.000000e+00
2919 2.866289e-08 2.866289e-08 0.000000e+00
2920 2.855507e-08 2.855507e-08 0.000000e+00
2921 2.851923e-08 2.851923e-08 0.000000e+00
2922 2.848342e-08 2.848342e-08 0.000000e+00
2923 2.844766e-08 2.844766e-08 0.000000e+00
2924 2.841195e-08 2.841195e-08 0.000000e+00
2925 2.830508e-08 2.830508e-08 0.000000e+00
2926 2.826954e-08 2.826954e-08 0.000000e+00
2927 2.823405e-08 2.823405e-08 0.000000e+00
2928 2.819861e-08 2.819861e-08 0.000000e+00
2929 2.816320e-08 2.816320e-08 0.000000e+00
2930 2.805727e-08 2.805727e-08 0.000000e+00
2931 2.802205e-08 2.802205e-08 0.000000e+00
2932 2.798687e-08 2.798687e-08 0.000000e+00
2933 2.795173e-08 2.795173e-08 0.000000e+00
2934 2.791664e-08 2.791664e-08 0.000000e+00
2935 2.781164e-08 2.781164e-08 0.000000e+00
2936 2.777672e-08 2.777672e-08 0.000000e+00
2937 2.774185e-08 2.774185e-08 0.000000e+00
2938 2.770702e-08 2.770702e-08 0.000000e+00
2939 2.767223e-08 2.767223e-08 0.000000e+00
2940 2.756815e-08 2.756815e-08 0.000000e+00
2941 2.753354e-08 2.753354e-08 0.000000e+00
2942 2.749897e-08 2.749897e-08 0.000000e+00
2943 2.746445e-08 2.746445e-08 0.000000e+00
2944 2.742997e-08 2.742997e-08 0.000000e+00
2945 2.732680e-08 2.732680e-08 0.000000e+00
2946 2.729249e-08 2.729249e-08 0.000000e+00
2947 2.725822e-08 2.725822e-08 0.000000e+00
2948 2.722400e-08 2.722400e-08 0.000000e+00
2949 2.718982e-08 2.718982e-08 0.000000e+00
2950 2.708755e-08 2.708755e-08 0.000000e+00
2951 2.705355e-08 2.705355e-08 0.000000e+00
2952 2.701958e-08 2.701958e-08 0.000000e+00
2953 2.698566e-08 2.698566e-08 0.000000e+00
2954 2.695178e-08 2.695178e-08 0.000000e+00
2955 2.685041e-08 2.685041e-08 0.000000e+00
2956 2.681670e-08 2.681670e-08 0.000000e+00
2957 2.678303e-08 2.678303e-08 0.000000e+00
2958 2.674941e-08 2.674941e-08 0.000000e+00
2959 2.671582e-08 2.671582e-08 0.000000e+00
2960 2.661534e-08 2.661534e-08 0.000000e+00
2961 2.658192e-08 2.658192e-08 0.000000e+00
2962 2.654855e-08 2.654855e-08 0.000000e+00
2963 2.651522e-08 2.651522e-08 0.000000e+00
2964 2.648193e-08 2.648193e-08 0.000000e+00
2965 2.638232e-08 2.638232e-08 0.000000e+00
2966 2.634920e-08 2.634920e-08 0.000000e+00
2967 2.631612e-08 2.631612e-08 0.000000e+00
2968 2.628308e-08 2.628308e-08 0.000000e+00
2969 2.625008e-08 2.625008e-08 0.000000e+00
2970 2.615135e-08 2.615135e-08 0.000000e+00
2971 2.611852e-08 2.611852e-08 0.000000e+00
2972 2.608573e-08 2.608573e-08 0.000000e+00
2973 2.605298e-08 2.605298e-08 0.000000e+00
2974 2.602027e-08 2.602027e-08 0.000000e+00
2975 2.592240e-08 2.592240e-08 0.000000e+00
2976 2.588985e-08 2.588985e-08 0.000000e+00
2977 2.585735e-08 2.585735e-08 0.000000e+00
2978 2.582489e-08 2.582489e-08 0.000000e+00
2979 2.579247e-08 2.579247e-08 0.000000e+00
2980 2.569545e-08 2.569545e-08 0.000000e+00
2981 2.566319e-08 2.566319e-08 0.000000e+00
2982 2.563097e-08 2.563097e-08 0.000000e+00
2983 2.559880e-08 2.559880e-08 0.000000e+00
2984 2.556666e-08 2.556666e-08 0.000000e+00
2985 2.547049e-08 2.547049e-08 0.000000e+00
2986 2.543852e-08 2.543852e-08 0.000000e+00
2987 2.540658e-08 2.540658e-08 0.000000e+00
2988 2.537468e-08 2.537468e-08 0.000000e+00
2989 2.534283e-08 2.534283e-08 0.000000e+00
2990 2.524750e-08 2.524750e-08 0.000000e+00
2991 2.521581e-08 2.521581e-08 0.000000e+00
2992 2.518415e-08 2.518415e-08 0.000000e+00
2993 2.515253e-08 2.515253e-08 0.000000e+00
2994 2.512095e-08 2.512095e-08 0.000000e+00
2995 2.502646e-08 2.502646e-08 0.000000e+00
2996 2.499504e-08 2.499504e-08 0.000000e+00
2997 2.496366e-08 2.496366e-08 0.000000e+00
2998 2.493232e-08 2.493232e-08 0.000000e+00
2999 2.490102e-08 2.490102e-08 0.000000e+00
3000 2.480736e-08 2.480736e-08 0.000000e+00
3001 2.477622e-08 2.477622e-08 0.000000e+00
3002 2.474511e-08 2.474511e-08 0.000000e+00
3003 2.471405e-08 2.471405e-08 0.000000e+00
3004 2.468302e-08 2.468302e-08 0.000000e+00
3005 2.459018e-08 2.459018e-08 0.000000e+00
3006 2.455931e-08 2.455931e-08 0.000000e+00
3007 2.452847e-08 2.452847e-08 0.000000e+00
3008 2.449768e-08 2.449768e-08 0.000000e+00
3009 2.446692e-08 2.446692e-08 0.000000e+00
3010 2.437489e-08 2.437489e-08 0.000000e+00
3011 2.434429e-08 2.434429e-08 0.000000e+00
3012 2.431373e-08 2.431373e-08 0.000000e+00
3013 2.428321e-08 2.428321e-08 0.000000e+00
3014 2.425272e-08 2.425272e-08 0.000000e+00
3015 2.416150e-08 2.416150e-08 0.000000e+00
3016 2.413116e-08 2.413116e-08 0.000000e+00
3017 2.410087e-08 2.410087e-08 0.000000e+00
3018 2.407061e-08 2.407061e-08 0.000000e+00
3019 2.404039e-08 2.404039e-08 0.000000e+00
3020 2.394997e-08 2.394997e-08 0.000000e+00
3021 2.391990e-08 2.391990e-08 0.000000e+00
3022 2.388987e-08 2.388987e-08 0.000000e+00
3023 2.385988e-08 2.385988e-08 0.000000e+00
3024 2.382992e-08 2.382992e-08 0.000000e+00
3025 2.374029e-08 2.374029e-08 0.000000e+00
3026 2.371048e-08 2.371048e-08 0.000000e+00
3027 2.368072e-08 2.368072e-08 0.000000e+00
3028 2.365099e-08 2.365099e-08 0.000000e+00
3029 2.362129e-08 2.362129e-08 0.000000e+00
3030 2.353245e-08 2.353245e-08 0.000000e+00
3031 2.350290e-08 2.350290e-08 0.000000e+00
3032 2.347339e-08 2.347339e-08 0.000000e+00
3033 2.344393e-08 2.344393e-08 0.000000e+00
3034 2.341449e-08 2.341449e-08 0.000000e+00
3035 2.332642e-08 2.332642e-08 0.000000e+00
3036 2.329714e-08 2.329714e-08 0.000000e+00
3037 2.326789e-08 2.326789e-08 0.000000e+00
3038 2.323868e-08 2.323868e-08 0.000000e+00
3039 2.320950e-08 2.320950e-08 0.000000e+00
3040 2.312220e-08 2.312220e-08 0.000000e+00
3041 2.309317e-08 2.309317e-08 0.000000e+00
3042 2.306418e-08 2.306418e-08 0.000000e+00
3043 2.303523e-08 2.303523e-08 0.000000e+00
3044 2.300631e-08 2.300631e-08 0.000000e+00
3045 2.291977e-08 2.291977e-08 0.000000e+00
3046 2.289100e-08 2.289100e-08 0.000000e+00
3047 2.286226e-08 2.286226e-08 0.000000e+00
3048 2.283356e-08 2.283356e-08 0.000000e+00
3049 2.280489e-08 2.280489e-08 0.000000e+00
3050 2.271911e-08 2.271911e-08 0.000000e+00
3051 2.269059e-08 2.269059e-08 0.000000e+00
3052 2.266210e-08 2.266210e-08 0.000000e+00
3053 2.263365e-08 2.263365e-08 0.000000e+00
3054 2.260524e-08 2.260524e-08 0.000000e+00
3055 2.252021e-08 2.252021e-08 0.000000e+00
3056 2.249194e-08 2.249194e-08 0.000000e+00
3057 2.246370e-08 2.246370e-08 0.000000e+00
3058 2.243550e-08 2.243550e-08 0.000000e+00
3059 2.240733e-08 2.240733e-08 0.000000e+00
3060 2.232305e-08 2.232305e-08 0.000000e+00
3061 2.229503e-08 2.229503e-08 0.000000e+00
3062 2.226703e-08 2.226703e-08 0.000000e+00
3063 2.223908e-08 2.223908e-08 0.000000e+00
3064 2.221116e-08 2.221116e-08 0.000000e+00
3065 2.212762e-08 2.212762e-08 0.000000e+00
3066 2.209984e-08 2.209984e-08 0.000000e+00
3067 2.207209e-08 2.207209e-08 0.000000e+00
3068 2.204438e-08 2.204438e-08 0.000000e+00
3069 2.201670e-08 2.201670e-08 0.000000e+00
3070 2.193389e-08 2.193389e-08 0.000000e+00
3071 2.190636e-08 2.190636e-08 0.000000e+00
3072 2.187885e-08 2.187885e-08 0.000000e+00
3073 2.185139e-08 2.185139e-08 0.000000e+00
3074 2.182395e-08 2.182395e-08 0.000000e+00
3075 2.174186e-08 2.174186e-08 0.000000e+00
3076 2.171457e-08 2.171457e-08 0.000000e+00
3077 2.168731e-08 2.168731e-08 0.000000e+00
3078 2.166008e-08 2.166008e-08 0.000000e+00
3079 2.163289e-08 2.163289e-08 0.000000e+00
3080 2.155152e-08 2.155152e-08 0.000000e+00
3081 2.152446e-08 2.152446e-08 0.000000e+00
3082 2.149744e-08 2.149744e-08 0.000000e+00
3083 2.147045e-08 2.147045e-08 0.000000e+00
3084 2.144349e-08 2.144349e-08 0.000000e+00
3085 2.136284e-08 2.136284e-08 0.000000e+00
3086 2.133602e-08 2.133602e-08 0.000000e+00
3087 2.130923e-08 2.130923e-08 0.000000e+00
3088 2.128248e-08 2.128248e-08 0.000000e+00
3089 2.125576e-08 2.125576e-08 0.000000e+00
3090 2.117581e-08 2.117581e-08 0.000000e+00
3091 2.114922e-08 2.114922e-08 0.000000e+00
3092 2.112267e-08 2.112267e-08 0.000000e+00
3093 2.109615e-08 2.109615e-08 0.000000e+00
3094 2.106967e-08 2.106967e-08 0.000000e+00
3095 2.099042e-08 2.099042e-08 0.000000e+00
3096 2.096407e-08 2.096407e-08 0.000000e+00
3097 2.093775e-08 2.093775e-08 0.000000e+00
3098 2.091146e-08 2.091146e-08 0.000000e+00
3099 2.088521e-08 2.088521e-08 0.000000e+00
3100 2.080665e-08 2.080665e-08 0.000000e+00
3101 2.078053e-08 2.078053e-08 0.000000e+00
3102 2.075444e-08 2.075444e-08 0.000000e+00
3103 2.072838e-08 2.072838e-08 0.000000e+00
3104 2.070236e-08 2.070236e-08 0.000000e+00
3105 2.062449e-08 2.062449e-08 0.000000e+00
3106 2.059860e-08 2.059860e-08 0.000000e+00
3107 2.057274e-08 2.057274e-08 0.000000e+00
3108 2.054691e-08 2.054691e-08 0.000000e+00
3109 2.052112e-08 2.052112e-08 0.000000e+00
3110 2.044393e-08 2.044393e-08 0.000000e+00
3111 2.041826e-08 2.041826e-08 0.000000e+00
3112 2.039263e-08 2.039263e-08 0.000000e+00
3113 2.036703e-08 2.036703e-08 0.000000e+00
3114 2.034146e-08 2.034146e-08 0.000000e+00
3115 2.026494e-08 2.026494e-08 0.000000e+00
3116 2.023950e-08 2.023950e-08 0.000000e+00
3117 2.021409e-08 2.021409e-08 0.000000e+00
3118 2.018872e-08 2.018872e-08 0.000000e+00
3119 2.016337e-08 2.016337e-08 0.000000e+00
3120 2.008753e-08 2.008753e-08 0.000000e+00
3121 2.006231e-08 2.006231e-08 0.000000e+00
3122 2.003712e-08 2.003712e-08 0.000000e+00
3123 2.001197e-08 2.001197e-08 0.000000e+00
3124 1.998684e-08 1.998684e-08 0.000000e+00
3125 1.991167e-08 1.991167e-08 0.000000e+00
3126 1.988667e-08 1.988667e-08 0.000000e+00
3127 1.986170e-08 1.986170e-08 0.000000e+00
3128 1.983677e-08 1.983677e-08 0.000000e+00
3129 1.981186e-08 1.981186e-08 0.000000e+00
3130 1.973734e-08 1.973734e-08 0.000000e+00
3131 1.971256e-08 1.971256e-08 0.000000e+00
3132 1.968781e-08 1.968781e-08 0.000000e+00
3133 1.966310e-08 1.966310e-08 0.000000e+00
3134 1.963841e-08 1.963841e-08 0.000000e+00
3135 1.956454e-08 1.956454e-08 0.000000e+00
3136 1.953998e-08 1.953998e-08 0.000000e+00
3137 1.951545e-08 1.951545e-08 0.000000e+00
