# level nx ny res_l2_norm
1 64 64 1.904465e-08
2 32 32 6.707345e-09
3 16 16 2.344092e-09
4 8 8 7.956799e-10
1 64 64 1.872547e-08
2 32 32 6.594932e-09
3 16 16 2.304806e-09
4 8 8 7.823446e-10
1 64 64 1.841163e-08
2 32 32 6.484403e-09
3 16 16 2.266178e-09
4 8 8 7.692327e-10
1 64 64 1.810306e-08
2 32 32 6.375726e-09
3 16 16 2.228197e-09
4 8 8 7.563406e-10
1 64 64 1.779966e-08
2 32 32 6.268871e-09
3 16 16 2.190853e-09
4 8 8 7.436645e-10
1 64 64 1.750134e-08
2 32 32 6.163806e-09
3 16 16 2.154135e-09
4 8 8 7.312009e-10
1 64 64 1.720802e-08
2 32 32 6.060502e-09
3 16 16 2.118033e-09
4 8 8 7.189461e-10
1 64 64 1.691962e-08
2 32 32 5.958930e-09
3 16 16 2.082535e-09
4 8 8 7.068968e-10
1 64 64 1.663605e-08
2 32 32 5.859060e-09
3 16 16 2.047632e-09
4 8 8 6.950494e-10
1 64 64 1.635724e-08
2 32 32 5.760864e-09
3 16 16 2.013314e-09
4 8 8 6.834006e-10
1 64 64 1.608309e-08
2 32 32 5.664313e-09
3 16 16 1.979572e-09
4 8 8 6.719470e-10
1 64 64 1.581354e-08
2 32 32 5.569381e-09
3 16 16 1.946395e-09
4 8 8 6.606853e-10
1 64 64 1.554851e-08
2 32 32 5.476039e-09
3 16 16 1.913774e-09
4 8 8 6.496124e-10
1 64 64 1.528792e-08
2 32 32 5.384262e-09
3 16 16 1.881699e-09
4 8 8 6.387251e-10
1 64 64 1.503170e-08
2 32 32 5.294024e-09
3 16 16 1.850163e-09
4 8 8 6.280202e-10
1 64 64 1.477978e-08
2 32 32 5.205297e-09
3 16 16 1.819154e-09
4 8 8 6.174948e-10
1 64 64 1.453207e-08
2 32 32 5.118058e-09
3 16 16 1.788666e-09
4 8 8 6.071457e-10
1 64 64 1.428852e-08
2 32 32 5.032281e-09
3 16 16 1.758688e-09
4 8 8 5.969701e-10
1 64 64 1.404905e-08
2 32 32 4.947941e-09
3 16 16 1.729213e-09
4 8 8 5.869651e-10
1 64 64 1.381359e-08
2 32 32 4.865015e-09
3 16 16 1.700232e-09
4 8 8 5.771277e-10
1 64 64 1.358208e-08
2 32 32 4.783478e-09
3 16 16 1.671737e-09
4 8 8 5.674552e-10
1 64 64 1.335444e-08
2 32 32 4.703309e-09
3 16 16 1.643719e-09
4 8 8 5.579448e-10
1 64 64 1.313063e-08
2 32 32 4.624482e-09
3 16 16 1.616170e-09
4 8 8 5.485938e-10
1 64 64 1.291056e-08
2 32 32 4.546977e-09
3 16 16 1.589084e-09
4 8 8 5.393995e-10
1 64 64 1.269418e-08
2 32 32 4.470771e-09
3 16 16 1.562451e-09
4 8 8 5.303593e-10
1 64 64 1.248143e-08
2 32 32 4.395842e-09
3 16 16 1.536265e-09
4 8 8 5.214706e-10
1 64 64 1.227225e-08
2 32 32 4.322169e-09
3 16 16 1.510518e-09
4 8 8 5.127309e-10
1 64 64 1.206657e-08
2 32 32 4.249731e-09
3 16 16 1.485202e-09
4 8 8 5.041377e-10
1 64 64 1.186433e-08
2 32 32 4.178507e-09
3 16 16 1.460310e-09
4 8 8 4.956885e-10
1 64 64 1.166549e-08
2 32 32 4.108476e-09
3 16 16 1.435836e-09
4 8 8 4.873809e-10
1 64 64 1.146998e-08
2 32 32 4.039619e-09
3 16 16 1.411772e-09
4 8 8 4.792125e-10
1 64 64 1.127775e-08
2 32 32 3.971916e-09
3 16 16 1.388111e-09
4 8 8 4.711810e-10
1 64 64 1.108874e-08
2 32 32 3.905348e-09
3 16 16 1.364846e-09
4 8 8 4.632842e-10
1 64 64 1.090289e-08
2 32 32 3.839895e-09
3 16 16 1.341972e-09
4 8 8 4.555196e-10
1 64 64 1.072016e-08
2 32 32 3.775540e-09
3 16 16 1.319481e-09
4 8 8 4.478853e-10
1 64 64 1.054049e-08
2 32 32 3.712263e-09
3 16 16 1.297367e-09
4 8 8 4.403788e-10
1 64 64 1.036384e-08
2 32 32 3.650046e-09
3 16 16 1.275623e-09
4 8 8 4.329982e-10
1 64 64 1.019014e-08
2 32 32 3.588872e-09
3 16 16 1.254244e-09
4 8 8 4.257413e-10
1 64 64 1.001936e-08
2 32 32 3.528724e-09
3 16 16 1.233223e-09
4 8 8 4.186059e-10
